num,text,favorited,replyToSN,created,truncated,replyToSID,id,screenName,retweetCount,retweeted,longitude,latitude
569,RT @ReversoSmith: What a beautiful mess! #portafilter #coffee #espresso #coffeemachine #barista istalife? http://t.co/ZODcTfP22Z,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
570," RT @EXOFANBASE_: #imagine you make a coffee in the morning,suddenly chanyeol came and hug u in behind, his chin in ur shoulder and said?",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,K_ownNieysa,15,FALSE,NA,NA
571, RT @LoveIs4Suckahs: I'm in heaven. #coffeeroll #coffee http://t.co/DMt1TlAdeK,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
572,  I WANT SOME COFFEE ICE CREAM,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,BriPerez_,0,FALSE,NA,NA
573, RT @WorldofCoffeeTV: Dave rocking it with some fresh Piazza D'Oro #coffee and the JURA impressa. http:/o/iWx9nY9hLt,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
574,  Photo: #truism http://t.co/GxpxtYekza,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,donniecash818,0,FALSE,NA,NA
575, Sharks and coffee with my dad at 11 at night I can dig it #bonding #SharkWeek,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,Julia_F0nseca,0,FALSE,NA,NA
576, RT @billy_peters67: @Swass_Cheese: You know your coffee addiction is real when you become a night time ee drinker too. #Coffee yessss,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
577,RT @kopijobi: #pancakes #coffee #hotdogs = BURRRRP!,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,1,FALSE,NA,NA
578,"If you can afford Starbucks coffee, then you can afford buying an album.",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,WhoreHey777,0,FALSE,NA,NA
579,  @PistolsAndCuffs @timeTestified,FALSE,PistolsAndCuffs,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,PrinceDirk,0,FALSE,NA,NA
580,  RT @giadacostoli: Top!! #SanFrancisco #California #StarBucks #Coffee http://t.co/NeHrVNH0os,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,2,FALSE,NA,NA
581,RT @CateDancer24: so wired.... #mountaindew #coffee,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,2,FALSE,NA,NA
582,RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested e cancer as he poured himself?,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,lovingmyselena,121,FALSE,NA,NA
583, RT @FaithCycling: @sweetmarias So many choices! #Missions #coffee,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,2,FALSE,NA,NA
584," RT @HangoutUniverse: Are you a #Programming expert? #Java #Spring #Coffee #XML #JavaScript Then get  to deliver live, interactive train?",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,2,FALSE,NA,NA
585, RT @MattySoHot: Treated my momma to Dutch bros! #DutchBros #coffee #smoothie #Caramelizer #Mommy #Fam ot http://t.co/cpRKPdKe0D,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,2,FALSE,NA,NA
586,  RT @Nalvers: #me #design #graphic #designer #love #my #carrear #coffee #nice #l4l #like #follow some #cool #hot? http://t.co/cxaZ0zL60w,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,2,FALSE,NA,NA
587,  What do you spend most of your money on? ? Uhm coffee http://t.co/buV0L5gcQF,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,SexleyWesley,0,FALSE,NA,NA
588,Lmao my mum: first you were as dark as a cup of tea now you're gonna become as dark as coffee,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,LaVieEnRosez,0,FALSE,NA,NA
589, RT @Swass_Cheese: You know your coffee addiction is real when you become a night time coffee drinker  #Coffee,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffeers,3,FALSE,NA,NA
590,  Lol RT @alexroehl: Last Google Search: How to drink a cup of coffee laying down,FALSE,alexroehl,08/09/13 2:36,FALSE,3.64E+17,3.66E+17,steph814,0,FALSE,NA,NA
591, Drank a whole cup of coffee and I'm still tired,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,emmaavickk,0,FALSE,NA,NA
592,  Jus chillin with a bowl of chips in my lap at a coffee shop. #nbd http://t.co/4utd5pyMq2,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,joyeuxmary,0,FALSE,NA,NA
593,"  How much blood for a coffee? Three tablespoons. That's outrageous! Sir, this is Starbucks. Our larger ees cost a CUP!",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,jimmymarks,0,FALSE,NA,NA
594,A cool date would be skating on saturns rings with you,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,coffee_beanss,2,FALSE,NA,NA
595,RT @Connie_62: #confessyourunpopularopinion I HATE coffee!!!,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,awinkie21,1,FALSE,NA,NA
596,U won't sleep u lol RT @KgeeWhite17: A cup of coffee will do,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,DidiMaaba,0,FALSE,NA,NA
597,"  Shit, Organo Gold coffee is way better then Starbucks coffee like holy damn.",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,JRegis_8,0,FALSE,NA,NA
598, @Gabriel_Mann Tea or Coffee? #20questions,FALSE,Gabriel_Mann,08/09/13 2:36,FALSE,NA,3.66E+17,alltimerach_,0,FALSE,NA,NA
599, My favorite coffee on earth!! Deli deli http://t.co/0qsdmYXLaG,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,morigirlove,0,FALSE,NA,NA
600,"  I'm going to need coffee for these long hours tomorrow, but I worked 12 hrs before. So I know I can through it. #Determined",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,HonestJasmin,0,FALSE,NA,NA
601, You guys I really do have an addiction tho... Like it's almost 8pm and I'm drinking coffee. Wtf is g with me.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,loveekarina_,0,FALSE,NA,NA
602,@OfMiceAndFVK haha! im struggling to stay awake i think im gonna have this fourth coffee and consider ping.... :P,FALSE,OfMiceAndFVK,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,Thenameisconor,0,FALSE,NA,NA
603,  Anyone who knows how much @nattyjae23 loves coffee with this creamer will appreciate this ... bottle http://t.co/7DeoNjn0wN,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,mbee5,0,FALSE,NA,NA
604,  Drinking coffee as I work on summer reading assignments. #allnighter http://t.co/VuEq4c50j7,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,1DChica15,0,FALSE,NA,NA
605,  little boys try to act tough n make sure I see them getting coffee. Lil girls try to act adult n make  I see them getting coffee.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,HotelRants,0,FALSE,NA,NA
606,@alexandrdaoud head to bed? I'm making me some coffee.,FALSE,alexandrdaoud,08/09/13 2:36,FALSE,3.66E+17,3.66E+17,Alice_fromearth,0,FALSE,NA,NA
607, @OrangeWriters do you need a coffee girl? I'd love to get coffee for y'all.#OITNB #askorange atwriting#ineedajob,FALSE,OrangeWriters,08/09/13 2:36,FALSE,NA,3.66E+17,Carey_78,0,FALSE,NA,NA
608," RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have  tested and half caused cancer in ?",FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,zangfai,1600,FALSE,NA,NA
609,  coffee and cigarettes.,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,ohmymymegan,0,FALSE,NA,NA
610,"@MattsCravat Sir, my reviews of Perth's Coffee for your perusal #loveyourwork #cravat http://t.co/wPtuPs",FALSE,MattsCravat,08/09/13 2:36,FALSE,NA,3.66E+17,TheGovorkian,0,FALSE,NA,NA
611,RT @_haleyb: Even though it's my bedtime I think I'm gonna make some coffee #YOLO,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,BurtonFreak,1,FALSE,NA,NA
612,A mathematician is a machine for turning coffee into theorems.?Paul Erdos A programmer is a machine for ing coffee into code.?Alan Kay,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,jckuri,0,FALSE,NA,NA
613,?Live on coffee and flowers. Try not to worry what the weather will be.?,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,shlebi,0,FALSE,NA,NA
614, Good morning... ? https://t.co/opnw6zA7vv,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,cupcakeenvy21,0,FALSE,NA,NA
615,  My laptop is broken. This is a fate worse than no coffee. I feel like I've been stabbed. #Deargod nadie #firstworldproblems,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,NevaMarie98,0,FALSE,NA,NA
616, RT @thakidrubenG: ?@valerie_bby16: NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop?,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,valerie_bby16,2,FALSE,NA,NA
617,RT @iRapePizza: @xWEIRDESTKID *drinks coffee* If you not sleeping and then god damn neither will I!,FALSE,<NA>,08/09/13 2:36,FALSE,NA,3.66E+17,xWEIRDESTKID,1,FALSE,NA,NA
618,  Coffee is the nectar of the gods #funfact @ChristineSlover,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,BrianneSlover12,2,FALSE,NA,NA
619," RT @adelinekoh: the cuteness. functions as little machines u can program to do tasks @codagogy: var of_coffee=make coffee ('decaf', 'di?",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,codagogy,1,FALSE,NA,NA
620,  @MiahJean13 I was seriously considering bringing a mamosa or vodka cran in my coffee mug tomorrow,FALSE,MiahJean13,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,hnicks20,0,FALSE,NA,NA
621, @theebanthony coffee doesn't work??,FALSE,theebanthony,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,ZeleDMaleGisele,0,FALSE,NA,NA
622,Torani Sugar Free Chocolate Syrup Sweetened With Splenda 3 pk 1 L - Brand New $34.99 http://t.co/xVCDiQ #drinks #coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,GardeningGoods,0,FALSE,NA,NA
623,"RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,msyiyidaniela,11349,FALSE,NA,NA
624,RT @dirtydondo: Choking on my coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,leahlauralynn,1,FALSE,NA,NA
625, RT @KKAlThani: Most people love Eid because they get to see their relatives and friends. I love Eid use I get to have coffee in the mor?,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,HassanBinSadiq,197,FALSE,NA,NA
626,Always feel a little more grounded after coffee with @surrahwiley #keepintouch,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,tabarriuso,0,FALSE,NA,NA
627,  Coffee ~o),FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,juwitaasnawi,0,FALSE,NA,NA
628, RT @Kelsey_Garner21: I want to go for coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,JRiichh,1,FALSE,NA,NA
629,  in the morning im getting coffee no matter what i want some so bad right bow,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,padelacki,0,FALSE,NA,NA
630,  PeachTree Ink ? Green Coffee Bean Max Scam by Margie Vester via Tumblr Green Coffee Bean Max Scam by ie Vester Green Coffee Bean Max...,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,peachtreeink1x,0,FALSE,NA,NA
631,  morning blush. morning rush. holiday smash. coffee much. #instapic #instagram #picoftheday #photo? ://t.co/iaM9CnDN9j,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,atomdatcom,0,FALSE,NA,NA
632,"Guest posting is in vogue, all of a sudden, bloggers and internet marketers are waking up and smelling coffee.",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,dailyblogtips1,0,FALSE,NA,NA
633, All you need is Love and more Coffee. Good morning,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Moses_Octo,1,FALSE,NA,NA
634, Coffee and TV by blur ? https://t.co/Yv4PzNAcvs,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,yogahrynt,0,FALSE,NA,NA
635,  Omg im craving coffee.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Tayy_Taylorr,0,FALSE,NA,NA
636,  Also the termite man is here and he's asked me to make him a coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,jessieflea,0,FALSE,NA,NA
637, RT @AirstreamLiving: Love it RT @sfdb: The Airstream Life....via Coffee in the Mountains http://t.co/RkcmTb @AirstreamLiving http://t.c?,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,vtairstreamer,1,FALSE,NA,NA
638, @iqbmaulana you're super right :D I'm coffee lover B),FALSE,iqbmaulana,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,tyaraou,0,FALSE,NA,NA
639, @Felicialuvsxc hahaha!! Like coffee like that leh lol,FALSE,Felicialuvsxc,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,InvisibleM3,0,FALSE,NA,NA
640,"  Waking up at 4 AM almost isn't worth it, except for the fact that I get coffee and I'm going to es!",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,SarahBular,0,FALSE,NA,NA
641, I love coffee!,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,kelseyrenae44,0,FALSE,NA,NA
642,  @denritaaah growth of coffee shops,FALSE,denritaaah,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,PAMpanget,0,FALSE,NA,NA
643," Coffee May Reduce Your Suicide Risk, Study Finds http://t.co/uy3Nbzx69l",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,TrenchPressNews,1,FALSE,NA,NA
644, Coffee Shop,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,XhinDong,0,FALSE,NA,NA
645,The only thing I'm excited for about the fall and the winter is Starbucks coffee.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Nicole_Marie120,0,FALSE,NA,NA
646,  these boys at the fair just asked Jessie &amp; I if they could have our numbers and take us to ee. lol,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,HaiDeL715,0,FALSE,NA,NA
647,im addicted to caramel ice coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,torigustafson,1,FALSE,NA,NA
648," RT @splendid_events: @ninethreeseven @TheMinOfCoffee Oh my, that looks divine. I'll have to stop by a visit! #coffee #ottawa #support613",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,ottawa_rt,1,FALSE,NA,NA
649, I love drinking coffee.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,xoxo_caitlynn,0,FALSE,NA,NA
650,  RT @MarissaAnita: Action will always speak louder than words.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Coffee_MocHi,83,FALSE,NA,NA
651, iced coffee ilysm,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,littledaisy420,2,FALSE,NA,NA
652,RT @_raaygannjoy: I really want coffee lol,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,_ThisGirrrl,2,FALSE,NA,NA
653,When your roommate buys you your favorite coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,itsmoho,0,FALSE,NA,NA
654,Ah ha! Even Gwyneth falls for the Starbucks every now and then. That's definitely an iced coffee? http:/o/eSwG21nQVC,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,fourflights,0,FALSE,NA,NA
655,  Nick and his friends better love me for bringing them coffee all the time,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,HennickC,0,FALSE,NA,NA
656, RT @KareeLess: ?@pickupIines: Are you a shin? Cause I'd bang you on my coffee table.?@pi_NICOLEada,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,pi_NICOLEada,1,FALSE,NA,NA
657, Old Enamel Coffee Pot http://t.co/3hdAuAMCpD,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,ludysbears,0,FALSE,NA,NA
658,  The moment you realize your Starbucks barista gave you a regular iced Coffee when u asked 4 decaf. ty. Late night not planned.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Jaybirdfly,0,FALSE,NA,NA
659," @thepreppygypsy fav look for myself is the scrambling into the acad wet foggy glasses, frizzy hair, le neck, &amp; 24 oz coffee ensemble",FALSE,thepreppygypsy,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,SO_WhAt_1,0,FALSE,NA,NA
660,I can't wait for pumpkin bagels and coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,allllysmith2,0,FALSE,NA,NA
661, Why am i craving coffee and 10:30 at night?!,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,KristinaLeavy,0,FALSE,NA,NA
662,Cold Coffee - Ed Sheeran,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,lacerdakarina_,0,FALSE,NA,NA
663,RT @The_LittleFairy: I really want vanilla iced coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,magillagary,3,FALSE,NA,NA
664,"  So the new coffee shop, they are wearing bikinis?",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,MiickyMe,0,FALSE,NA,NA
665,  ? https://t.co/k5v9muH2qG,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,InesSekar,0,FALSE,NA,NA
666,  Coffee ice cream is my favorite,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,savannah_palle,1,FALSE,NA,NA
667,"  I'm ready for falling leaves, bonfires, football games, sweaters, hot coffee, and cuddling! #fall",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,victoriasue3011,0,FALSE,NA,NA
668, RT @Noorrr_: Coffee can fix one problem and ruin everything else.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Scorpionour,1,FALSE,NA,NA
669, Do they have rehab for coffee addicts?,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,dreyess1,1,FALSE,NA,NA
670,Coffee and folding laundry. Story of my life. #forever #cleaning #coffee #keurig #delicious http://t.co/OJ0zCZ,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,617court,0,FALSE,NA,NA
671, Why the fuck would anyone want a caramel coconut coffee....,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,JayClarkElliott,0,FALSE,NA,NA
672,  Sabrina has a crush on her boss at the coffee shop. #90sGirlForever,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,KBellFL,0,FALSE,NA,NA
673,Coffee and Baskin Robbins makes me think of @haleyalyse19 @kassiemac93 @BeccaD_13 @Whit_Watkins hh_12 and Heather! I miss y'all.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,hayann11,0,FALSE,NA,NA
674,A cup of coffee and a good read as a good weekend starter. No laptop for a change! http://t.co/ahz52l,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,beatrizlim,0,FALSE,NA,NA
675,"  Fresh ground coffee, smoothies, shakes and juices. What is your favorite?",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,NemonicAtHome,0,FALSE,NA,NA
676, Maybe because they get more shit done. Caffeine is the ultimate enabler. - Coffee and Suicide http:///R2qh3HXr6O,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,montyho21,0,FALSE,NA,NA
677, coffee addicts. @mirandasloan11 @hhhuntingrules,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,b_schwartz21,0,FALSE,NA,NA
678, Reduce your caffeine intake .,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,EXEDoN,0,FALSE,NA,NA
679,"  Do you prefer tea, coffee or cocoa? ? Tea http://t.co/t73WoUpdJU",FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Thick___Beauty,0,FALSE,NA,NA
680,"@EM_H2O sure, let me know when and we can have some coffee together and I'd do it for you ^.^",FALSE,EM_H2O,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,ashnid93,0,FALSE,NA,NA
681, @emzgeee @JulieBishopMP hahaha... where's my coffee!?,FALSE,emzgeee,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,rangison,0,FALSE,NA,NA
682,"  @SareenaaPatell I fucking know the recipe for a good irish coffee, what do you think I am? A fucking eur?",FALSE,SareenaaPatell,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,Minnici_mermaid,0,FALSE,NA,NA
683,I'm just sittin in my room cryin man. But only out one eye cause its the one chemical got in lol,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,_Mr_Coffee,0,FALSE,NA,NA
684, ?@valerie_bby16: NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop?,FALSE,valerie_bby16,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,thakidrubenG,2,FALSE,NA,NA
685,RT @Choose_A_Side: Here are some things I bet you didn't know about coffee.. http://t.co/eEgBfAN3d8,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,MyDickIsCalled,5,FALSE,NA,NA
686, @xWEIRDESTKID *drinks coffee* If you not sleeping and then god damn neither will I!,FALSE,xWEIRDESTKID,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,iRapePizza,1,FALSE,NA,NA
687,I want some coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,ohminervaa,0,FALSE,NA,NA
688, Choking on my coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,dirtydondo,1,FALSE,NA,NA
689,i wish i had more Dunkin' Donuts iced coffee. oh the struggle of walking up the street.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,grayeyesdontlie,0,FALSE,NA,NA
690,  @DaniCim Have you drank coffee?,FALSE,DaniCim,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,zombiespro13,0,FALSE,NA,NA
691,"@Fat_Man_Scoop32 they makin her pay for coffee, room service, juice, soap...lmao smh",FALSE,Fat_Man_Scoop32,08/09/13 2:35,FALSE,3.66E+17,3.66E+17,Femme_DeDieu,0,FALSE,NA,NA
692,Hurray! I have finished Negotiations Over Coffee task in Big Business HD for iPad! http://t.co/9xdquH #ipad #ipadgames #gameinsight,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Glutton4Pnshmnt,0,FALSE,NA,NA
693,  I love bringing home locally roasted #coffee beans from all of the cities I visit for @marshallhines? ://t.co/d4cnURL3jW,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,beazkidz,0,FALSE,NA,NA
694, Morning coffee,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Jelitameyy,0,FALSE,NA,NA
695, Beauty &amp; Coffee! Eyebrow waxing and cafe lattes at the drugstore? http://t.co/t0dFWkgG3H #waxing fee #beauty,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,MySpoonfuls,0,FALSE,NA,NA
696,if my dad is using my shaker bottle as a coffee cup again i'm going to be so mad.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,captainjinnu,0,FALSE,NA,NA
697, Is a good article. http://t.co/32KmpQpqJ1,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,dcupcoffee,0,FALSE,NA,NA
698,Tyler and I went on a 40 mile bike ride today and seen so many people we know. And Chris gave us free ee and it was all just great.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,ksleeeezy,0,FALSE,NA,NA
699,RT @Str8KillingEm: I love coffee.,FALSE,<NA>,08/09/13 2:35,FALSE,NA,3.66E+17,Blondieee_18,1,FALSE,NA,NA
700,"Chicken asparagus risoto - it was white rice with loads of cream, chicken and courgettes. And eless. The Coffee Club Takapuna #fail",FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,chefalinepaiva,0,FALSE,NA,NA
701,  one cup of coffee down. one more to go. and half a cup of tea,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,SarahhSimutt,0,FALSE,NA,NA
702,  I 'am never drinking iced coffee again!!,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,KCaseyyy,0,FALSE,NA,NA
703, oh RT @SaayaY ...found that the suicide risk was cut by around 50 percent for caffeine fiends &gt; ee and Suicide http://t.co/kqn3WsmtQJ,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,gohsuket,0,FALSE,NA,NA
704,@danktay i'll move there right now just so you can bring me coffee,FALSE,danktay,08/09/13 2:34,FALSE,3.66E+17,3.66E+17,victoriahesterx,0,FALSE,NA,NA
705, Laid up drinking coffee.. I put too much sugar in it lol but it's yummy,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,augusta_shawty,0,FALSE,NA,NA
706,  Royce chocolate popcorn and coffee in the morning #favorite http://t.co/yBbkf9OjqX,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,jappyCuaycong35,0,FALSE,NA,NA
707, OMG I CAN FINALLY MAKE COFFEE! :o *it's bee a while my friend*,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,ZiziRiddle,0,FALSE,NA,NA
708,I could drink some coffee but I don't wanna go make it,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,locklear_noah,0,FALSE,NA,NA
709,I dont know what id do if the world ran out of coffee....,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,dreyess1,0,FALSE,NA,NA
710,House Rule: Never Drive for Coffee. Create a rule and get $1 off Maxwell House coffee to enjoy at home. ://t.co/MTMrIkAWZY #houserules,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,erikab93,0,FALSE,NA,NA
711,RT @EdgarsNuts: Coffee always gives me the shits,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,sexuallamaaa,2,FALSE,NA,NA
712,  Basically Giovanni Carmazzi MT @MoveTheSticks Whitehurst looks like he should be working at a coffee  in Portland.,FALSE,MoveTheSticks,08/09/13 2:34,FALSE,3.66E+17,3.66E+17,DrewfromJersey,0,FALSE,NA,NA
713,"  If you're in TV Pro this year, be expected to smell coffee every morning. #DirectorNeedsHisCoffee",FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,DaltonL227,0,FALSE,NA,NA
714,You look like somebody fcked you up with a coffee pot!,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,I_Do_Numb3rZ,0,FALSE,NA,NA
715,  Questioning why I'm drinking iced coffee at 9:30 at night. #ohwell #itsyummy,FALSE,<NA>,08/09/13 2:34,FALSE,NA,3.66E+17,acsol2,0,FALSE,NA,NA
